recipe_id,recipe_name,category,category_id,preparation_time_min,calories,protein_g,carbohydrates_g,fat_g,estimated_cost_usd,dietary_tags
2303,Fiesta Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2303,Dinner,2,26,682.5,57.6,39.4,34.6,5.12,Gluten-Free;Dairy-Free;High-Protein;Halal
2304,Roasted Black Bean Burrito Bowl with Brown Rice Style 2304,Lunch,1,27,380.5,13.3,57.0,11.8,2.17,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2305,Garden-Fresh Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2305,Dinner,2,37,827.8,48.4,60.5,43.1,7.81,Gluten-Free;High-Protein;Halal
2306,Fresh Greek Yogurt Berry Nut Bowl Style 2306,Breakfast,0,4,531.1,31.2,47.9,27.3,4.51,Vegetarian;Gluten-Free;High-Protein;Halal
2307,Herb-Crusted Hearty Lentil & Vegetable Stew Style 2307,Dinner,2,41,403.6,13.1,55.3,15.9,2.04,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2308,Spicy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2308,Dinner,2,26,710.9,58.4,44.8,35.1,4.66,Gluten-Free;Dairy-Free;High-Protein;Halal
2309,Hearty Savory Tofu & Mushroom Teriyaki Bowl Style 2309,Dinner,2,31,486.8,27.3,50.5,22.4,4.09,Vegan;Vegetarian;Dairy-Free;Halal
2310,Spicy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2310,Dinner,2,35,707.0,53.9,48.8,32.0,8.06,Gluten-Free;High-Protein;Halal
2311,Fiesta Avocado & Egg Whole Wheat Toast Style 2311,Breakfast,0,16,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
2312,Savory Turkey Avocado BLT Wrap Style 2312,Lunch,1,23,713.7,44.6,60.5,36.0,4.32,High-Protein;Halal
2313,Fresh Tuna Salad Whole Wheat Wrap Style 2313,Lunch,1,13,662.4,41.8,47.1,34.6,3.06,High-Protein;Halal
2314,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 2314,Dinner,2,34,1130.0,79.1,42.2,72.7,5.49,High-Protein;Halal
2315,Smoky Mediterranean Chickpea & Avocado Salad Style 2315,Lunch,1,7,585.0,14.7,50.1,40.3,3.68,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2316,Rustic Apple Slices with Natural Peanut Butter Style 2316,Snack,3,10,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2317,Rustic Mediterranean Chickpea & Avocado Salad Style 2317,Lunch,1,15,498.1,18.5,24.1,40.8,4.22,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2318,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 2318,Dinner,2,40,984.7,85.2,38.9,52.8,4.79,High-Protein;Halal
2319,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 2319,Breakfast,0,19,303.8,15.6,13.0,23.4,3.1,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2320,Crispy Peanut Butter Banana Oatmeal Style 2320,Breakfast,0,16,1147.8,24.4,81.2,84.9,2.51,Vegan;Vegetarian;Dairy-Free;Halal
2321,Golden Turkey Avocado BLT Wrap Style 2321,Lunch,1,19,852.9,52.2,61.1,48.1,5.02,High-Protein;Halal
2322,Golden Hearty Lentil & Vegetable Stew Style 2322,Dinner,2,36,458.4,17.4,64.4,16.1,2.17,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2323,Herb-Crusted Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2323,Dinner,2,32,299.5,18.7,40.0,8.8,2.75,Gluten-Free;Dairy-Free;High-Protein;Halal
2324,Spicy Apple Slices with Natural Peanut Butter Style 2324,Snack,3,13,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2325,Fresh Strawberries & Dark Chocolate Walnut Cup Style 2325,Snack,3,10,371.8,0.7,15.9,35.3,2.15,Vegan;Vegetarian;Gluten-Free;Halal
2326,Fresh Creamy Tomato & Mozzarella Penne Style 2326,Lunch,1,18,467.9,22.7,40.2,25.1,2.21,Vegetarian;Halal
2327,Zesty Creamy Garlic Parmesan Chicken Fettuccine Style 2327,Dinner,2,26,842.6,66.5,40.0,45.3,3.84,High-Protein;Halal
2328,Spicy Peanut Butter Banana Oatmeal Style 2328,Breakfast,0,10,708.7,27.0,94.6,28.4,1.5,Vegan;Vegetarian;Dairy-Free;Halal
2329,Golden Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2329,Dinner,2,22,486.0,56.1,12.9,24.7,6.54,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2330,Roasted Strawberries & Dark Chocolate Walnut Cup Style 2330,Snack,3,6,296.1,6.2,21.9,23.2,2.54,Vegan;Vegetarian;Gluten-Free;Halal
2331,Hearty Turkey Avocado BLT Wrap Style 2331,Lunch,1,11,879.0,56.4,61.2,49.2,5.29,High-Protein;Halal
2332,Zesty Hearty Lentil & Vegetable Stew Style 2332,Dinner,2,36,441.1,15.5,62.3,16.0,1.98,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2333,Zesty Banana Almond Protein Smoothie Style 2333,Snack,3,9,455.9,20.0,51.3,22.0,2.05,Vegetarian;Gluten-Free;Halal
2334,Hearty Banana Almond Protein Smoothie Style 2334,Snack,3,13,473.2,21.8,53.4,22.0,2.22,Vegetarian;Gluten-Free;Halal
2335,Smoky Creamy Garlic Parmesan Chicken Fettuccine Style 2335,Dinner,2,25,951.4,85.1,28.1,53.9,4.74,High-Protein;Halal
2336,Zesty Strawberries & Dark Chocolate Walnut Cup Style 2336,Snack,3,12,297.7,6.2,22.3,23.2,2.62,Vegan;Vegetarian;Gluten-Free;Halal
2337,Roasted Turkey Avocado BLT Wrap Style 2337,Lunch,1,23,884.5,57.4,60.6,49.5,5.23,High-Protein;Halal
2338,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 2338,Lunch,1,19,545.8,15.0,50.9,35.4,3.59,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2339,Fresh Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2339,Dinner,2,30,535.1,43.8,34.6,26.0,4.16,Gluten-Free;Dairy-Free;High-Protein;Halal
2340,Smoky Berry Chia Yogurt Parfait Style 2340,Breakfast,0,4,444.6,23.2,34.9,26.4,3.61,Vegetarian;Gluten-Free;Halal
2341,Smoky Creamy Tomato & Mozzarella Penne Style 2341,Lunch,1,27,515.4,25.4,44.4,27.3,2.33,Vegetarian;Halal
2342,Garden-Fresh Turkey Avocado BLT Wrap Style 2342,Lunch,1,20,779.1,47.5,63.1,41.4,4.65,High-Protein;Halal
2343,Hearty Avocado & Egg Whole Wheat Toast Style 2343,Breakfast,0,11,644.4,23.9,43.9,43.8,3.0,Vegetarian;Halal
2344,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 2344,Dinner,2,29,851.0,62.5,32.1,51.6,3.85,High-Protein;Halal
2345,Zesty Berry Chia Yogurt Parfait Style 2345,Breakfast,0,3,485.1,28.1,34.7,28.9,3.63,Vegetarian;Gluten-Free;Halal
2346,Herb-Crusted Peanut Butter Banana Oatmeal Style 2346,Breakfast,0,17,630.4,24.3,83.8,25.2,1.35,Vegan;Vegetarian;Dairy-Free;Halal
2347,Spicy Black Bean Burrito Bowl with Brown Rice Style 2347,Lunch,1,29,435.6,18.6,65.7,12.0,2.53,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2348,Herb-Crusted Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2348,Dinner,2,28,832.8,52.5,49.5,46.3,8.29,Gluten-Free;High-Protein;Halal
2349,Herb-Crusted Hearty Lentil & Vegetable Stew Style 2349,Dinner,2,37,438.6,14.2,62.9,15.9,1.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2350,Hearty Greek Yogurt Berry Nut Bowl Style 2350,Breakfast,0,13,460.8,29.1,42.3,22.3,4.37,Vegetarian;Gluten-Free;High-Protein;Halal
2351,Rustic Creamy Garlic Parmesan Chicken Fettuccine Style 2351,Dinner,2,25,843.0,64.8,38.7,46.8,3.82,High-Protein;Halal
2352,Smoky Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2352,Dinner,2,32,931.6,56.3,56.8,52.4,8.9,Gluten-Free;High-Protein;Halal
2353,Herb-Crusted Black Bean Burrito Bowl with Brown Rice Style 2353,Lunch,1,26,399.9,15.0,60.3,11.8,2.19,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2354,Fresh Savory Tofu & Mushroom Teriyaki Bowl Style 2354,Dinner,2,22,400.5,20.8,42.9,18.7,3.19,Vegan;Vegetarian;Dairy-Free;Halal
2355,Hearty Banana Almond Protein Smoothie Style 2355,Snack,3,0,448.7,18.6,51.5,21.7,1.95,Vegetarian;Gluten-Free;Halal
2356,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 2356,Breakfast,0,18,249.0,14.4,12.7,17.4,2.52,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2357,Zesty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2357,Dinner,2,24,523.7,53.6,16.2,28.9,6.6,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2358,Fiesta Grilled Chicken & Quinoa Harvest Bowl Style 2358,Lunch,1,35,632.0,71.6,29.5,24.4,4.66,Gluten-Free;High-Protein;Halal
2359,Golden Black Bean Burrito Bowl with Brown Rice Style 2359,Lunch,1,16,448.4,53.4,28.1,12.6,3.76,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2360,Herb-Crusted Avocado & Egg Whole Wheat Toast Style 2360,Breakfast,0,20,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
2361,Fresh Apple Slices with Natural Peanut Butter Style 2361,Snack,3,12,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2362,Spicy Peanut Butter Banana Oatmeal Style 2362,Breakfast,0,19,667.4,25.7,92.1,25.1,1.29,Vegan;Vegetarian;Dairy-Free;Halal
2363,Fresh Greek Yogurt Berry Nut Bowl Style 2363,Breakfast,0,7,414.9,25.1,35.7,21.8,3.62,Vegetarian;Gluten-Free;High-Protein;Halal
2364,Fiesta Cheddar Cheese & Boiled Egg Power Snack Style 2364,Snack,3,11,220.2,15.4,2.7,16.4,0.97,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2365,Smoky Peanut Butter Banana Oatmeal Style 2365,Breakfast,0,5,668.9,26.0,85.5,28.2,1.44,Vegan;Vegetarian;Dairy-Free;Halal
2366,Rustic Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2366,Dinner,2,32,765.8,42.5,51.8,43.3,7.11,Gluten-Free;High-Protein;Halal
2367,Fiesta Avocado & Egg Whole Wheat Toast Style 2367,Breakfast,0,19,638.7,23.9,42.9,43.7,2.61,Vegetarian;Halal
2368,Smoky Creamy Tomato & Mozzarella Penne Style 2368,Lunch,1,16,496.0,22.3,51.2,23.4,2.3,Vegetarian;Halal
2369,Rustic Apple Slices with Natural Peanut Butter Style 2369,Snack,3,4,358.2,11.8,33.8,22.9,1.11,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2370,Roasted Peanut Butter Banana Oatmeal Style 2370,Breakfast,0,19,611.7,23.4,77.4,26.5,1.32,Vegan;Vegetarian;Dairy-Free;Halal
2371,Smoky Banana Almond Protein Smoothie Style 2371,Snack,3,13,456.9,20.0,52.9,21.2,2.08,Vegetarian;Gluten-Free;Halal
2372,Savory Peanut Butter Banana Oatmeal Style 2372,Breakfast,0,14,617.8,23.7,77.9,26.8,1.35,Vegan;Vegetarian;Dairy-Free;Halal
2373,Garden-Fresh Strawberries & Dark Chocolate Walnut Cup Style 2373,Snack,3,13,257.0,5.3,19.7,19.8,2.15,Vegan;Vegetarian;Gluten-Free;Halal
2374,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 2374,Breakfast,0,16,309.5,16.3,12.7,23.6,2.69,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2375,Zesty Apple Slices with Natural Peanut Butter Style 2375,Snack,3,9,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2376,Zesty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 2376,Dinner,2,33,688.8,60.8,32.9,36.9,5.24,Gluten-Free;Dairy-Free;High-Protein;Halal
2377,Hearty Avocado & Egg Whole Wheat Toast Style 2377,Breakfast,0,19,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
2378,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 2378,Dinner,2,39,918.7,77.3,27.3,54.7,4.97,High-Protein;Halal
2379,Herb-Crusted Apple Slices with Natural Peanut Butter Style 2379,Snack,3,0,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2380,Smoky Strawberries & Dark Chocolate Walnut Cup Style 2380,Snack,3,2,284.9,5.9,19.2,23.1,2.02,Vegan;Vegetarian;Gluten-Free;Halal
2381,Roasted High-Protein Tofu Breakfast Scramble Style 2381,Breakfast,0,15,277.4,17.6,12.4,19.5,2.73,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2382,Hearty Black Bean Burrito Bowl with Brown Rice Style 2382,Lunch,1,22,377.0,14.1,55.7,11.7,2.34,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2383,Rustic Tuna Salad Whole Wheat Wrap Style 2383,Lunch,1,17,430.7,41.3,48.9,7.9,2.89,High-Protein;Halal
2384,Rustic Apple Slices with Natural Peanut Butter Style 2384,Snack,3,9,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2385,Herb-Crusted Cheddar Cheese & Boiled Egg Power Snack Style 2385,Snack,3,12,174.7,10.5,3.1,13.6,0.84,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2386,Herb-Crusted Avocado & Egg Whole Wheat Toast Style 2386,Breakfast,0,13,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
2387,Roasted Tuna Salad Whole Wheat Wrap Style 2387,Lunch,1,5,441.7,47.6,48.5,7.4,5.05,High-Protein;Halal
2388,Herb-Crusted Tuna Salad Whole Wheat Wrap Style 2388,Lunch,1,9,624.5,42.4,101.1,8.0,3.19,High-Protein;Halal
2389,Golden Turkey Avocado BLT Wrap Style 2389,Lunch,1,22,885.7,57.6,60.8,49.5,5.31,High-Protein;Halal
2390,Fiesta Classic Spinach & Mushroom Omelette Style 2390,Breakfast,0,25,412.9,28.6,5.3,31.1,2.53,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2391,Savory Greek Yogurt Berry Nut Bowl Style 2391,Breakfast,0,4,497.1,30.4,34.3,29.4,4.29,Vegetarian;Gluten-Free;High-Protein;Halal
2392,Smoky Savory Tofu & Mushroom Teriyaki Bowl Style 2392,Dinner,2,29,428.3,28.1,52.2,15.5,4.06,Vegan;Vegetarian;Dairy-Free;Halal
2393,Golden Apple Slices with Natural Peanut Butter Style 2393,Snack,3,13,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2394,Fresh Strawberries & Dark Chocolate Walnut Cup Style 2394,Snack,3,14,205.9,4.1,14.1,16.4,1.22,Vegan;Vegetarian;Gluten-Free;Halal
2395,Zesty Classic Spinach & Mushroom Omelette Style 2395,Breakfast,0,15,254.7,11.1,4.1,22.6,1.68,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2396,Smoky Cheddar Cheese & Boiled Egg Power Snack Style 2396,Snack,3,15,108.5,8.2,4.7,6.3,0.73,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2397,Roasted Tuna Salad Whole Wheat Wrap Style 2397,Lunch,1,19,491.1,45.8,59.8,8.1,2.97,High-Protein;Halal
2398,Fiesta Creamy Tomato & Mozzarella Penne Style 2398,Lunch,1,27,431.5,18.7,39.8,23.3,2.31,Vegetarian;Halal
2399,Spicy Greek Yogurt Berry Nut Bowl Style 2399,Breakfast,0,11,972.0,11.9,45.1,86.6,4.53,Vegetarian;Gluten-Free;High-Protein;Halal
2400,Spicy Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2400,Dinner,2,25,484.1,53.4,13.7,24.0,4.11,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2401,Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 2401,Dinner,2,39,829.2,65.0,31.0,48.6,3.81,High-Protein;Halal
2402,Savory Classic Spinach & Mushroom Omelette Style 2402,Breakfast,0,14,490.1,31.2,5.6,38.5,2.74,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2403,Fresh Classic Spinach & Mushroom Omelette Style 2403,Breakfast,0,21,356.5,22.9,4.3,27.9,2.06,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2404,Hearty High-Protein Tofu Breakfast Scramble Style 2404,Breakfast,0,16,339.6,14.8,11.9,27.8,2.58,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2405,Fresh Hearty Lentil & Vegetable Stew Style 2405,Dinner,2,43,520.2,35.6,44.9,23.3,3.46,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2406,Smoky Grilled Chicken & Quinoa Harvest Bowl Style 2406,Lunch,1,23,569.9,66.1,32.7,18.6,4.3,Gluten-Free;High-Protein;Halal
2407,Herb-Crusted Black Bean Burrito Bowl with Brown Rice Style 2407,Lunch,1,22,407.4,15.2,61.7,11.9,2.32,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2408,Herb-Crusted Avocado & Egg Whole Wheat Toast Style 2408,Breakfast,0,18,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
2409,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 2409,Dinner,2,39,909.1,68.3,38.8,52.5,4.02,High-Protein;Halal
2410,Spicy Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2410,Dinner,2,24,488.6,53.6,16.2,24.8,6.58,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2411,Roasted Mediterranean Chickpea & Avocado Salad Style 2411,Lunch,1,7,590.0,19.3,59.0,35.7,4.02,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2412,Rustic Cheddar Cheese & Boiled Egg Power Snack Style 2412,Snack,3,3,243.3,16.8,3.4,18.1,1.13,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2413,Fresh Greek Yogurt Berry Nut Bowl Style 2413,Breakfast,0,9,418.0,24.2,37.5,21.8,3.99,Vegetarian;Gluten-Free;High-Protein;Halal
2414,Crispy Berry Chia Yogurt Parfait Style 2414,Breakfast,0,1,427.8,23.2,30.3,26.4,3.47,Vegetarian;Gluten-Free;Halal
2415,Crispy Mediterranean Chickpea & Avocado Salad Style 2415,Lunch,1,8,658.6,16.5,55.0,45.8,3.86,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2416,Fiesta Peanut Butter Banana Oatmeal Style 2416,Breakfast,0,14,1650.6,22.4,75.2,146.2,2.46,Vegan;Vegetarian;Dairy-Free;Halal
2417,Rustic Avocado & Egg Whole Wheat Toast Style 2417,Breakfast,0,12,597.8,18.9,36.7,44.2,2.43,Vegetarian;Halal
2418,Golden Grilled Chicken & Quinoa Harvest Bowl Style 2418,Lunch,1,30,578.1,66.4,34.1,19.0,4.57,Gluten-Free;High-Protein;Halal
2419,Crispy Banana Almond Protein Smoothie Style 2419,Snack,3,7,461.8,20.5,53.1,21.4,2.12,Vegetarian;Gluten-Free;Halal
2420,Zesty Banana Almond Protein Smoothie Style 2420,Snack,3,7,402.9,18.3,49.3,17.3,1.91,Vegetarian;Gluten-Free;Halal
2421,Golden Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 2421,Dinner,2,38,695.8,37.4,54.2,36.5,6.32,Gluten-Free;High-Protein;Halal
2422,Spicy Black Bean Burrito Bowl with Brown Rice Style 2422,Lunch,1,25,422.6,16.0,64.5,12.0,2.4,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2423,Rustic Creamy Tomato & Mozzarella Penne Style 2423,Lunch,1,19,510.6,25.3,43.4,27.3,2.31,Vegetarian;Halal
2424,Garden-Fresh Greek Yogurt Berry Nut Bowl Style 2424,Breakfast,0,9,427.7,24.7,43.3,20.1,4.41,Vegetarian;Gluten-Free;High-Protein;Halal
2425,Fiesta Mediterranean Chickpea & Avocado Salad Style 2425,Lunch,1,18,596.0,15.4,51.9,40.5,3.7,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2426,Roasted Berry Chia Yogurt Parfait Style 2426,Breakfast,0,3,480.6,24.5,35.3,29.9,3.67,Vegetarian;Gluten-Free;Halal
2427,Hearty Mediterranean Chickpea & Avocado Salad Style 2427,Lunch,1,10,793.0,14.6,95.6,45.3,3.84,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2428,Herb-Crusted Berry Chia Yogurt Parfait Style 2428,Breakfast,0,1,392.4,23.3,21.7,26.0,3.24,Vegetarian;Gluten-Free;Halal
2429,Hearty Mediterranean Chickpea & Avocado Salad Style 2429,Lunch,1,9,569.9,17.0,48.4,37.9,3.4,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2430,Golden Turkey Avocado BLT Wrap Style 2430,Lunch,1,18,818.9,46.8,61.1,46.8,4.73,High-Protein;Halal
2431,Herb-Crusted High-Protein Tofu Breakfast Scramble Style 2431,Breakfast,0,21,385.8,20.2,12.3,30.9,3.48,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2432,Savory Turkey Avocado BLT Wrap Style 2432,Lunch,1,17,789.2,42.5,60.2,45.6,4.34,High-Protein;Halal
2433,Zesty Turkey Avocado BLT Wrap Style 2433,Lunch,1,25,826.6,48.1,61.0,47.1,4.77,High-Protein;Halal
2434,Golden Peanut Butter Banana Oatmeal Style 2434,Breakfast,0,18,691.4,27.1,89.1,28.7,1.47,Vegan;Vegetarian;Dairy-Free;Halal
2435,Herb-Crusted Mediterranean Chickpea & Avocado Salad Style 2435,Lunch,1,20,631.0,17.4,57.7,41.1,3.82,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2436,Savory High-Protein Tofu Breakfast Scramble Style 2436,Breakfast,0,10,372.6,17.3,13.9,29.7,2.85,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2437,Crispy Creamy Garlic Parmesan Chicken Fettuccine Style 2437,Dinner,2,36,914.1,85.0,32.2,47.9,4.67,High-Protein;Halal
2438,Fiesta Strawberries & Dark Chocolate Walnut Cup Style 2438,Snack,3,12,231.9,6.0,11.9,19.9,2.1,Vegan;Vegetarian;Gluten-Free;Halal
2439,Roasted Classic Spinach & Mushroom Omelette Style 2439,Breakfast,0,23,378.9,24.4,4.7,29.6,2.21,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2440,Zesty Peanut Butter Banana Oatmeal Style 2440,Breakfast,0,6,635.9,25.6,84.4,25.0,1.33,Vegan;Vegetarian;Dairy-Free;Halal
2441,Smoky Tuna Salad Whole Wheat Wrap Style 2441,Lunch,1,16,656.0,48.0,47.2,30.8,3.29,High-Protein;Halal
2442,Roasted Avocado & Egg Whole Wheat Toast Style 2442,Breakfast,0,17,641.4,24.1,43.5,43.8,2.7,Vegetarian;Halal
2443,Crispy Creamy Tomato & Mozzarella Penne Style 2443,Lunch,1,30,456.2,20.2,46.0,22.2,2.08,Vegetarian;Halal
2444,Zesty Berry Chia Yogurt Parfait Style 2444,Breakfast,0,6,483.7,26.2,34.9,29.7,3.94,Vegetarian;Gluten-Free;Halal
2445,Hearty Creamy Garlic Parmesan Chicken Fettuccine Style 2445,Dinner,2,32,861.8,70.0,32.5,49.2,4.04,High-Protein;Halal
2446,Smoky Greek Yogurt Berry Nut Bowl Style 2446,Breakfast,0,11,472.2,26.3,43.1,24.8,4.28,Vegetarian;Gluten-Free;High-Protein;Halal
2447,Fiesta Peanut Butter Banana Oatmeal Style 2447,Breakfast,0,13,492.2,18.6,78.9,13.5,1.35,Vegan;Vegetarian;Dairy-Free;Halal
2448,Zesty Apple Slices with Natural Peanut Butter Style 2448,Snack,3,11,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2449,Golden Creamy Garlic Parmesan Chicken Fettuccine Style 2449,Dinner,2,36,913.9,66.8,36.2,54.9,4.0,High-Protein;Halal
2450,Fresh Strawberries & Dark Chocolate Walnut Cup Style 2450,Snack,3,0,324.8,6.2,29.7,23.2,2.89,Vegan;Vegetarian;Gluten-Free;Halal
2451,Fiesta Cheddar Cheese & Boiled Egg Power Snack Style 2451,Snack,3,7,240.3,16.7,2.7,18.1,1.03,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2452,Roasted Turkey Avocado BLT Wrap Style 2452,Lunch,1,17,883.1,57.5,60.3,49.5,5.21,High-Protein;Halal
2453,Fiesta Classic Spinach & Mushroom Omelette Style 2453,Breakfast,0,21,370.4,30.2,6.1,25.2,2.53,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2454,Roasted Black Bean Burrito Bowl with Brown Rice Style 2454,Lunch,1,24,395.5,15.7,58.6,11.8,2.36,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2455,Golden Creamy Tomato & Mozzarella Penne Style 2455,Lunch,1,21,417.4,19.8,35.5,22.9,2.09,Vegetarian;Halal
2456,Spicy Apple Slices with Natural Peanut Butter Style 2456,Snack,3,13,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
2457,Rustic High-Protein Tofu Breakfast Scramble Style 2457,Breakfast,0,10,310.9,16.0,13.4,23.5,2.42,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2458,Fresh Classic Spinach & Mushroom Omelette Style 2458,Breakfast,0,25,413.6,24.3,4.5,33.6,2.22,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
2459,Savory Tuna Salad Whole Wheat Wrap Style 2459,Lunch,1,17,435.4,42.5,48.7,7.9,2.93,High-Protein;Halal
2460,Roasted High-Protein Tofu Breakfast Scramble Style 2460,Breakfast,0,24,327.9,18.1,14.3,24.5,2.67,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
2461,Fiesta Creamy Tomato & Mozzarella Penne Style 2461,Lunch,1,18,597.4,19.9,86.0,22.6,3.49,Vegetarian;Halal
2462,Golden Berry Chia Yogurt Parfait Style 2462,Breakfast,0,5,393.9,20.1,28.1,24.9,3.01,Vegetarian;Gluten-Free;Halal
2463,Zesty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 2463,Dinner,2,24,582.0,58.9,22.6,30.2,8.41,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
2464,Spicy Tuna Salad Whole Wheat Wrap Style 2464,Lunch,1,15,445.8,45.6,48.2,7.8,2.97,High-Protein;Halal
2465,Smoky Savory Tofu & Mushroom Teriyaki Bowl Style 2465,Dinner,2,28,487.2,27.2,52.2,22.0,4.05,Vegan;Vegetarian;Dairy-Free;Halal
2466,Roasted Savory Tofu & Mushroom Teriyaki Bowl Style 2466,Dinner,2,21,675.0,72.3,38.9,27.5,5.79,Vegan;Vegetarian;Dairy-Free;Halal
